literal,code,standard,contributor,province
noord scharwoude,1124,Noord-Scharwoude,cedarproject,Noord-Holland
kleverskerke,1339,Kleverskerke,cedarproject,Zeeland
anloo,1680,Aa en Hunze,cedarproject,Drenthe
anloo,105,Anloo,cedarproject,Drenthe
ommen (ambt),1012,Ambt Ommen,cedarproject,Overijssel
ommen (ambt),175,Ommen [2],cedarproject,null
rijsbergen,841,Rijsbergen,cedarproject,Noord-Brabant
ouwerkerk,1148,Ouwerkerk,cedarproject,Zeeland
's heer arendskerke,670,'s-Heer Arendskerke,cedarproject,Zeeland
vlagtwedde,48,Vlagtwedde,cedarproject,Groningen
heesch,1721,Bernheze,cedarproject,Noord-Brabant
heesch,791,Heesch,cedarproject,Noord-Brabant
"hogeloon, hapert en casteren",800,"Hoogeloon, Hapert en Casteren",cedarproject,Noord-Brabant
cadzand,658,Cadzand,cedarproject,Zeeland
hunsel,925,Hunsel,cedarproject,Limburg
's heer abtskerke,669,'s-Heer Abtskerke,cedarproject,Zeeland
lithoijen,1104,Lithoijen,cedarproject,Noord-Brabant
heinenoord,528,Heinenoord,cedarproject,Zuid-Holland
midwoud,422,Midwoud,cedarproject,Noord-Holland
midwoud,529,Noorder-Koggenland,cedarproject,Noord-Holland
meerlo,937,Meerlo,cedarproject,Limburg
meerlo,993,Meerlo-Wanssum,cedarproject,Limburg
vriesenveen,1700,Twenterand,cedarproject,Overijssel
vriesenveen,186,Vriezenveen,cedarproject,Overijssel
smilde,131,Smilde,cedarproject,Drenthe
colijnsplaat,1038,Colijnsplaat,cedarproject,Zeeland
aagtekerke,1000,Aagtekerke,cedarproject,Zeeland
aagtekerke,1000,Aagtekerke,cedarproject,Zeeland
hedel,245,Hedel,cedarproject,Gelderland
hoogcarspel,1246,Bangert,cedarproject,Noord-Holland
hoogcarspel,498,Drechterland,cedarproject,Noord-Holland
hoogcarspel,403,Hoogkarspel,cedarproject,Noord-Holland
vrijhoeven capelle,1216,Vrijhoeve-Capelle,cedarproject,Noord-Brabant
oostburg (stad),692,Oostburg,cedarproject,Zeeland
zeeland,877,Zeeland,cedarproject,Noord-Brabant
wijngaarden,634,Wijngaarden,cedarproject,Zuid-Holland
itteren,926,Itteren,cedarproject,Limburg
peize,124,Peize,cedarproject,Drenthe
wierden,189,Wierden,cedarproject,Overijssel
nieuwpoort,572,Nieuwpoort,cedarproject,Zuid-Holland
west dongeradeel,97,Westdongeradeel,cedarproject,Friesland
maarssenbroek,1342,Maarssenbroek,cedarproject,Utrecht
herwen,249,Herwen en Aerdt,cedarproject,Gelderland
herwen,196,Rijnwaarden,cedarproject,Gelderland
horst,923,Horst,cedarproject,Limburg
horst,1507,Horst aan de Maas,cedarproject,Limburg
oostkappelle,1137,Oostkapelle,cedarproject,Zeeland
oostkappelle,1137,Oostkapelle,cedarproject,Zeeland
kamerijk houtdijke,323,Kamerik [2],cedarproject,null
kamerijk houtdijke,1335,Kamerik-Houtdijken,cedarproject,Utrecht
struiten (oude en nieuwe),617,Strijen,cedarproject,Zuid-Holland
uithuizen,43,Uithuizen,cedarproject,Groningen
benthuizen,490,Benthuizen,cedarproject,Zuid-Holland
terschelling *,93,Terschelling,cedarproject,Friesland
kalslagen,1334,Kalslagen,cedarproject,Noord-Holland
zuid schalkwijk,1241,Zuidschalkwijk,cedarproject,Noord-Holland
asperen,488,Asperen,cedarproject,Zuid-Holland
tegelen,976,Tegelen,cedarproject,Limburg
weerselo,188,Weerselo,cedarproject,Overijssel
wulverhorst,1398,Wulverhorst,cedarproject,Utrecht
leek (de),22,Leek,cedarproject,Groningen
standdaarbuiten,850,Standdaarbuiten,cedarproject,Noord-Brabant
ommen (stad),1012,Ambt Ommen,cedarproject,Overijssel
ommen (stad),175,Ommen [2],cedarproject,null
philippine,699,Philippine,cedarproject,Zeeland
bunschoten *,313,Bunschoten,cedarproject,Utrecht
steijn,1194,Stein [ZH],cedarproject,null
rilland en maire,1161,Rilland,cedarproject,Zeeland
rilland en maire,702,Rilland-Bath,cedarproject,Zeeland
waardenburg,288,Waardenburg,cedarproject,Gelderland
aalten,197,Aalten,cedarproject,Gelderland
`t hof van delft,1082,Hof van Delft,cedarproject,Zuid-Holland
dwingelo,112,Dwingeloo,cedarproject,Drenthe
meijel,941,Meijel,cedarproject,Limburg
zwartsluis,192,Zwartsluis,cedarproject,Overijssel
dalen,110,Dalen,cedarproject,Drenthe
deursen en dennenburg,1042,Deursen en Dennenburg,cedarproject,Noord-Brabant
werken en sleeuwijk,1222,De Werken en Sleeuwijk,cedarproject,Noord-Brabant
thorn,977,Thorn,cedarproject,Limburg
brummen,213,Brummen,cedarproject,Gelderland
gameren,1058,Gameren,cedarproject,Gelderland
maurik,264,Maurik,cedarproject,Gelderland
ooltgensplaat,1133,Ooltgensplaat,cedarproject,Zuid-Holland
ooltgensplaat,1133,Ooltgensplaat,cedarproject,Zuid-Holland
bedum,5,Bedum,cedarproject,Groningen
olst,174,Olst,cedarproject,Overijssel
olst,1773,Olst-Wijhe,cedarproject,Overijssel
breukelen nijenrodes,311,Breukelen [2],cedarproject,null
breukelen nijenrodes,1028,Breukelen-Nijenrode,cedarproject,Utrecht
udenhout,857,Udenhout,cedarproject,Noord-Brabant
baexem,886,Baexem,cedarproject,Limburg
kloosterburen,21,Kloosterburen,cedarproject,Groningen
jaarsveld,1091,Jaarsveld,cedarproject,Utrecht
maasland,555,Maasland,cedarproject,Zuid-Holland
roosteren,959,Roosteren,cedarproject,Limburg
graveland (`s),390,'s-Graveland,cedarproject,Noord-Holland
graveland (`s),1696,Wijdemeren,cedarproject,Noord-Holland
ossenisse,1138,Ossenisse,cedarproject,Zeeland
crommenie,413,Krommenie,cedarproject,Noord-Holland
zevender,1399,Zevender,cedarproject,Utrecht
amstenrade,884,Amstenrade,cedarproject,Limburg
zes gehuchten,1235,Zesgehuchten,cedarproject,Noord-Brabant
polsbroek (zuid),1350,Noord-Polsbroek,cedarproject,Utrecht
polsbroek (zuid),338,Polsbroek [2],cedarproject,null
graauw en langendam,665,Graauw en Langendam,cedarproject,Zeeland
biggenkerke,1022,Biggekerke,cedarproject,Zeeland
biggenkerke,1022,Biggekerke,cedarproject,Zeeland
kloetinge,680,Kloetinge,cedarproject,Zeeland
"drongelen, hagoort, gansoijen en doeveren",1049,Drongelen,cedarproject,Noord-Brabant
"drongelen, hagoort, gansoijen en doeveren",1263,"Drongelen, Haagoort, Gansoijen en Doeveren",cedarproject,Noord-Brabant
klimmen,930,Klimmen,cedarproject,Limburg
bijlmermeer,1309,Bijlmermeer,cedarproject,Noord-Holland
winschoten,52,Winschoten,cedarproject,Groningen
nieuwstad,949,Nieuwstadt,cedarproject,Limburg
veghel,860,Veghel,cedarproject,Noord-Brabant
sappemeer,1168,Sappemeer,cedarproject,Groningen
maarssen,333,Maarssen,cedarproject,Utrecht
"nunen, gerwen en nederwetten",820,"Nuenen, Gerwen en Nederwetten",cedarproject,Noord-Brabant
haskerland,73,Haskerland,cedarproject,Friesland
haskerland,139,Scharsterland,cedarproject,Friesland
haskerland,51,Skarsterlân,cedarproject,Friesland
zouteveen,1400,Zouteveen,cedarproject,Zuid-Holland
spaarndam,1185,Spaarndam,cedarproject,Noord-Holland
doorwerth,1046,Doorwerth,cedarproject,Gelderland
cadier en keer,901,Cadier en Keer,cedarproject,Limburg
hilversum,402,Hilversum,cedarproject,Noord-Holland
warmenhuizen,456,Warmenhuizen,cedarproject,Noord-Holland
zoeterwoude,638,Zoeterwoude,cedarproject,Zuid-Holland
"soerendonk, sterksel en gastel",1183,"Soerendonk, Sterksel en Gastel",cedarproject,Noord-Brabant
wieldrecht,1396,Wieldrecht,cedarproject,Zuid-Holland
ophemert,270,Ophemert,cedarproject,Gelderland
ameide,485,Ameide,cedarproject,Zuid-Holland
delden (stad),142,Ambt Delden,cedarproject,Overijssel
eemnes,317,Eemnes,cedarproject,Utrecht
wormerveer,468,Wormerveer,cedarproject,Noord-Holland
sprang,1187,Sprang,cedarproject,Noord-Brabant
goidschalxoord,1319,Goidschalxoord,cedarproject,Zuid-Holland
ottoland,582,Ottoland,cedarproject,Zuid-Holland
doornspijk,223,Doornspijk,cedarproject,Gelderland
nieuwolde,32,Nieuwolda,cedarproject,Groningen
eibergen,1859,Berkelland,cedarproject,Gelderland
eibergen,229,Eibergen,cedarproject,Gelderland
woudenberg,351,Woudenberg,cedarproject,Utrecht
besoijen,1020,Besoijen,cedarproject,Noord-Brabant
oirsbeek,954,Oirsbeek,cedarproject,Limburg
waverveen,1393,Waverveen,cedarproject,Utrecht
wassenaar,629,Wassenaar,cedarproject,Zuid-Holland
albranswaard,477,Albrandswaard [1],cedarproject,null
albranswaard,613,Albrandswaard [2],cedarproject,null
oost stellingwerf,85,Ooststellingwerf,cedarproject,Friesland
monster,562,Monster,cedarproject,Zuid-Holland
jutphaas,322,Jutphaas,cedarproject,Utrecht
jutphaas,356,Nieuwegein,cedarproject,Utrecht
twisk,449,Twisk,cedarproject,Noord-Holland
gaasterland,71,Gaasterland,cedarproject,Friesland
gaasterland,653,Gaasterlân-Sleat,cedarproject,Friesland
duizel en steenzel,1051,Duizel en Steensel,cedarproject,Noord-Brabant
linden,1103,Linden,cedarproject,Noord-Brabant
bokhoven,1023,Bokhoven,cedarproject,Noord-Brabant
schaesberg,882,Landgraaf,cedarproject,Limburg
schaesberg,960,Schaesberg,cedarproject,Limburg
maasdam,554,Maasdam,cedarproject,Zuid-Holland
tuijll en 't waal,1205,Tull en 't Waal,cedarproject,Utrecht
berkel c.a.,745,Bakel en Milheeze,cedarproject,Noord-Brabant
nieuw leusen,170,Nieuwleusen,cedarproject,Overijssel
egmond binnen,387,Egmond-Binnen,cedarproject,Noord-Holland
dongen,766,Dongen,cedarproject,Noord-Brabant
houtrijk en polanen,1087,Houtrijk en Polanen,cedarproject,Noord-Holland
wijmbritseradeel,101,Wymbritseradeel,cedarproject,Friesland
wijmbritseradeel,683,Wymbritseradiel,cedarproject,Friesland
wijmbritseradeel,683,Koudekerke [Walcheren],cedarproject,null
wilnis,350,Wilnis,cedarproject,Utrecht
barneveld,203,Barneveld,cedarproject,Gelderland
beijerland (zuid),6,Beerta,cedarproject,Groningen
beijerland (zuid),1661,Reiderland,cedarproject,Groningen
oud en nieuw gastel,831,Oud- en Nieuw-Gastel,cedarproject,Noord-Brabant
bennebroek,372,Bennebroek,cedarproject,Noord-Holland
kamerijk mijzijde,1336,Kamerik-Mijzijde,cedarproject,Utrecht
raamsdonk,834,Raamsdonk,cedarproject,Noord-Brabant
mill en st. hubert,815,Mill en Sint Hubert,cedarproject,Noord-Brabant
leens,23,Leens,cedarproject,Groningen
echt,902,Echt,cedarproject,Limburg
echt,1711,Echt-Susteren,cedarproject,Limburg
katwijken (beide),537,Katwijk,cedarproject,Zuid-Holland
nieuwe pekel a,30,Nieuwe Pekela,cedarproject,Groningen
capelle,1036,Capelle,cedarproject,Noord-Brabant
capelle,849,Sprang-Capelle,cedarproject,Noord-Brabant
oerle,1132,Oerle,cedarproject,Noord-Brabant
laagniekoop,1100,Laag-Nieuwkoop,cedarproject,Utrecht
zaamslag,731,Zaamslag,cedarproject,Zeeland
termunten,42,Termunten,cedarproject,Groningen
westerhoven,871,Westerhoven,cedarproject,Noord-Brabant
naarden (stad)*,425,Naarden,cedarproject,Noord-Holland
veldhoven en mereveldhoven*,861,Veldhoven,cedarproject,Noord-Brabant
veldhoven en mereveldhoven*,1206,Veldhoven en Meerveldhoven,cedarproject,Noord-Brabant
zuidzande,735,Zuidzande,cedarproject,Zeeland
maasbree,934,Maasbree,cedarproject,Limburg
oost dongeradeel,84,Oostdongeradeel,cedarproject,Friesland
sevenum,964,Sevenum,cedarproject,Limburg
kerkwijk,257,Kerkwijk,cedarproject,Gelderland
goedereede,511,Goedereede,cedarproject,Zuid-Holland
etten en leur,1251,Etten en Leur,cedarproject,Noord-Brabant
etten en leur,777,Etten-Leur,cedarproject,Noord-Brabant
vlijmen,864,Vlijmen,cedarproject,Noord-Brabant
zuilen,1242,Zuilen,cedarproject,Utrecht
schiermonnikoog,88,Schiermonnikoog,cedarproject,Friesland
schipluiden,1842,Midden-Delfland,cedarproject,Zuid-Holland
schipluiden,607,Schipluiden,cedarproject,Zuid-Holland
zwijndrecht,642,Zwijndrecht,cedarproject,Zuid-Holland
tongelre,1203,Tongelre,cedarproject,Noord-Brabant
rijsoort,1362,Rijsoort,cedarproject,Zuid-Holland
rijsoort,1258,Rijsoort en Strevelshoek,cedarproject,Zuid-Holland
kruiningen,685,Kruiningen,cedarproject,Zeeland
kruiningen,703,Reimerswaal,cedarproject,Zeeland
baflo,4,Baflo,cedarproject,Groningen
mheer,942,Mheer,cedarproject,Limburg
avenhorn,368,Avenhorn,cedarproject,Noord-Holland
broek op langendijk,1031,Broek op Langendijk,cedarproject,Noord-Holland
broek op langendijk,416,Langedijk,cedarproject,Noord-Holland
st. michielsgestel,845,Sint-Michielsgestel,cedarproject,Noord-Brabant
beilen,107,Beilen,cedarproject,Drenthe
beilen,1731,Midden-Drenthe,cedarproject,Drenthe
beilen,1697,Middenveld,cedarproject,Drenthe
kockengen,324,Kockengen,cedarproject,Utrecht
hensbroek,401,Hensbroek,cedarproject,Noord-Holland
schijndel,844,Schijndel,cedarproject,Noord-Brabant
westbroek,1224,Westbroek,cedarproject,Utrecht
ubbergen,282,Ubbergen,cedarproject,Gelderland
doniawerstal,67,Doniawerstal,cedarproject,Friesland
oijen en teeffelen,1150,Oijen en Teeffelen,cedarproject,Noord-Brabant
eerzel,770,Eersel,cedarproject,Noord-Brabant
clinge,659,Clinge,cedarproject,Zeeland
empel,1383,Tempel,cedarproject,Zuid-Holland
laagblokland,1340,Laagblokland,cedarproject,Zuid-Holland
rijckholt,1165,Rijckholt,cedarproject,Limburg
zijbecarspel,447,Sijbekarspel,cedarproject,Noord-Holland
odoorn,122,Odoorn,cedarproject,Drenthe
zeelst,1233,Zeelst,cedarproject,Noord-Brabant
wijk en aalburg,738,Aalburg,cedarproject,Noord-Brabant
wijk en aalburg,876,Wijk en Aalburg,cedarproject,Noord-Brabant
laren,417,Laren [NH],cedarproject,null
wijk (de),235,Ewijk,cedarproject,Gelderland
barsingerhorn,369,Barsingerhorn,cedarproject,Noord-Holland
elsloo,903,Elsloo,cedarproject,Limburg
voorschoten,626,Voorschoten,cedarproject,Zuid-Holland
beers,747,Beers,cedarproject,Noord-Brabant
gapinge,1317,Gapinge,cedarproject,Zeeland
schalkwijk,1169,Schalkwijk,cedarproject,Utrecht
opmeer,432,Opmeer,cedarproject,Noord-Holland
willeskop,349,Willeskop,cedarproject,Utrecht
hoogeveen,118,Hoogeveen,cedarproject,Drenthe
lisse,553,Lisse,cedarproject,Zuid-Holland
cothen,314,Cothen,cedarproject,Utrecht
sint anneland,708,Sint Annaland,cedarproject,Zeeland
apeldoorn,200,Apeldoorn,cedarproject,Gelderland
nederhorst den berg,426,Nederhorst den Berg,cedarproject,Noord-Holland
"dieden, demen en langel",1043,"Dieden, Demen en Langel",cedarproject,Noord-Brabant
zelhem,1876,Bronckhorst,cedarproject,Gelderland
zelhem,298,Zelhem,cedarproject,Gelderland
ewijk,235,Ewijk,cedarproject,Gelderland
heeswijk,1072,Heeswijk,cedarproject,Noord-Brabant
heeswijk,1072,Heeswijk,cedarproject,Noord-Brabant
zuidbroek,1987,Menterwolde,cedarproject,Groningen
zuidbroek,33,Oosterbroek,cedarproject,Groningen
zuidbroek,1240,Zuidbroek [Gr],cedarproject,null
krimpen op de lek,541,Krimpen aan de Lek,cedarproject,Zuid-Holland
rauwerderhem,87,Rauwerderhem,cedarproject,Friesland
oldemarkt,195,IJsselham,cedarproject,Overijssel
oldemarkt,172,Oldemarkt,cedarproject,Overijssel
groeneveld,1322,Groeneveld,cedarproject,Zuid-Holland
soest,342,Soest,cedarproject,Utrecht
westmaas,631,Westmaas,cedarproject,Zuid-Holland
rijnauwen,1360,Rhijnauwen,cedarproject,Utrecht
hagestein,522,Hagestein,cedarproject,Zuid-Holland
uithoorn,451,Uithoorn,cedarproject,Noord-Holland
zaandijk,472,Zaandijk,cedarproject,Noord-Holland
heino,162,Heino,cedarproject,Overijssel
s gravenzande,519,'s-Gravenzande,cedarproject,Zuid-Holland
nijeveen,121,Nijeveen,cedarproject,Drenthe
maarheeze,811,Maarheeze,cedarproject,Noord-Brabant
hoogland,320,Hoogland,cedarproject,Utrecht
driel,1248,Driel,cedarproject,Gelderland
driel,263,Maasdriel,cedarproject,Gelderland
nieuweramstel,362,Amstelveen,cedarproject,Noord-Holland
nieuweramstel,1249,Nieuwer-Amstel,cedarproject,Noord-Holland
hoensbroek,921,Hoensbroek,cedarproject,Limburg
wimmenum,1397,Wimmenum,cedarproject,Noord-Holland
beek en donk,746,Beek en Donk,cedarproject,Noord-Brabant
beek en donk,1659,Laarbeek,cedarproject,Noord-Brabant
zuidwijk,1403,Zuidwijk,cedarproject,Zuid-Holland
hoornaar,536,Hoornaar,cedarproject,Zuid-Holland
swalmen,975,Swalmen,cedarproject,Limburg
zonnemaire,1236,Zonnemaire,cedarproject,Zeeland
made en drimmelen,1719,Drimmelen,cedarproject,Noord-Brabant
made en drimmelen,1665,Made,cedarproject,Noord-Brabant
made en drimmelen,812,Made en Drimmelen,cedarproject,Noord-Brabant
castricum,383,Castricum,cedarproject,Noord-Holland
giesendam,1063,Giessendam,cedarproject,Zuid-Holland
dreumel,224,Dreumel,cedarproject,Gelderland
eede,1052,Eede,cedarproject,Zeeland
boekholtz,895,Bocholtz,cedarproject,Limburg
ottersum,955,Ottersum,cedarproject,Limburg
schaijk,1685,Landerd,cedarproject,Noord-Brabant
schaijk,843,Schaijk,cedarproject,Noord-Brabant
zuidhorn,56,Zuidhorn,cedarproject,Groningen
petten,1153,Petten,cedarproject,Noord-Holland
maarn,332,Maarn,cedarproject,Utrecht
horssen,254,Horssen,cedarproject,Gelderland
buggenum,1033,Buggenum,cedarproject,Limburg
meeden,26,Meeden,cedarproject,Groningen
valkenburg,994,Valkenburg aan de Geul,cedarproject,Limburg
valkenburg,982,Valkenburg-Houthem,cedarproject,Limburg
valkenburg,1252,Valkenburg [Li],cedarproject,null
ruinerwold,128,Ruinerwold,cedarproject,Drenthe
brouwershaven (stad),656,Brouwershaven,cedarproject,Zeeland
vugt,865,Vught,cedarproject,Noord-Brabant
wanssum,987,Wanssum,cedarproject,Limburg
weide (lange ruige),1220,Wedde,cedarproject,Groningen
weide (lange ruige),1220,Wedde,cedarproject,Groningen
ootmarssum (stad),176,Ootmarsum,cedarproject,Overijssel
almelo (stad),141,Almelo [2],cedarproject,null
almelo (stad),1189,Stad Almelo,cedarproject,Overijssel
helvoet (nieuw),795,Helvoirt,cedarproject,Noord-Brabant
geldermalsen,236,Geldermalsen,cedarproject,Gelderland
strijp,1201,Strijp,cedarproject,Noord-Brabant
hellevoetsluis *,530,Hellevoetsluis,cedarproject,Zuid-Holland
rosmalen,839,Rosmalen,cedarproject,Noord-Brabant
ferwerderadeel,68,Ferwerderadeel,cedarproject,Friesland
ferwerderadeel,1722,Ferwerderadiel,cedarproject,Friesland
balgoij,1016,Balgoij,cedarproject,Gelderland
roggel,958,Roggel,cedarproject,Limburg
roggel,1670,Roggel en Neer,cedarproject,Limburg
beemster,370,Beemster,cedarproject,Noord-Holland
noordeloos,574,Noordeloos,cedarproject,Zuid-Holland
kuinre,167,Kuinre,cedarproject,Overijssel
lemsterland,82,Lemsterland,cedarproject,Friesland
brandwijk,500,Brandwijk,cedarproject,Zuid-Holland
vinkeveen,1387,Vinkeveen,cedarproject,Utrecht
vinkeveen,346,Vinkeveen en Waverveen,cedarproject,Utrecht
dinxperlo,219,Dinxperlo,cedarproject,Gelderland
rhoon,596,Rhoon,cedarproject,Zuid-Holland
werkhoven,1223,Werkhoven,cedarproject,Utrecht
naaldwijk,565,Naaldwijk,cedarproject,Zuid-Holland
naaldwijk,1783,Westland,cedarproject,Zuid-Holland
hooge en lage zwaluwe,802,Hooge en Lage Zwaluwe,cedarproject,Noord-Brabant
bladel en netersel,1728,Bladel,cedarproject,Noord-Brabant
bladel en netersel,754,Bladel en Netersel,cedarproject,Noord-Brabant
heinkenszande,672,Heinkenszand,cedarproject,Zeeland
dubbeldam,507,Dubbeldam,cedarproject,Zuid-Holland
neer,947,Neer,cedarproject,Limburg
sliedrecht,610,Sliedrecht,cedarproject,Zuid-Holland
vollenhove (ambt),1013,Ambt Vollenhove,cedarproject,Overijssel
vollenhove (ambt),194,Brederwiede,cedarproject,Overijssel
vollenhove (ambt),185,Vollenhove [2],cedarproject,null
andijk,364,Andijk,cedarproject,Noord-Holland
"oostel-, westel- en middelbeers",825,"Oost-, West- en Middelbeers",cedarproject,Noord-Brabant
brunssum,899,Brunssum,cedarproject,Limburg
papendrecht,590,Papendrecht,cedarproject,Zuid-Holland
bovencarspel,379,Bovenkarspel,cedarproject,Noord-Holland
lienden,261,Lienden,cedarproject,Gelderland
zevenhuizen*,647,Moerhuizen,cedarproject,Zuid-Holland
zevenhuizen*,636,Zevenhuizen,cedarproject,Zuid-Holland
zevenhuizen*,1666,Zevenhuizen-Moerkapelle,cedarproject,Zuid-Holland
rencum,274,Renkum,cedarproject,Gelderland
broek sittard,1032,Broeksittard,cedarproject,Limburg
honkoop,319,Hoenkoop,cedarproject,Utrecht
vianen,620,Vianen,cedarproject,Utrecht
varik,284,Varik,cedarproject,Gelderland
"heesbeen, eethen en genderen",1060,Genderen,cedarproject,null
"heesbeen, eethen en genderen",1255,Eethen,cedarproject,Noord-Brabant
"heesbeen, eethen en genderen",1255,Eethen,cedarproject,Noord-Brabant
"heesbeen, eethen en genderen",1255,"Heesbeen, Eethen en Genderen",cedarproject,Noord-Brabant
reusel,836,Reusel,cedarproject,Noord-Brabant
reusel,1667,Reusel-De Mierden,cedarproject,Noord-Brabant
ohe en laak,953,Ohé en Laak,cedarproject,Limburg
hemmen,1076,Hemmen,cedarproject,Gelderland
wonseradeel,99,Wonseradeel,cedarproject,Friesland
wonseradeel,710,Wûnseradiel,cedarproject,Friesland
middelie,421,Middelie,cedarproject,Noord-Holland
stolwijk,615,Stolwijk,cedarproject,Zuid-Holland
hardenberg (ambt),1011,Ambt Hardenberg,cedarproject,Overijssel
hardenberg (ambt),160,Hardenberg [2],cedarproject,null
hoogmade,1333,Hoogmade,cedarproject,Zuid-Holland
pijnacker,594,Pijnacker,cedarproject,Zuid-Holland
pijnacker,1926,Pijnacker-Nootdorp,cedarproject,Zuid-Holland
giessen,783,Giessen,cedarproject,Noord-Brabant
deil,217,Deil,cedarproject,Gelderland
zwaag,475,Zwaag,cedarproject,Noord-Holland
haren,17,Haren,cedarproject,Groningen
uitgeest *,450,Uitgeest,cedarproject,Noord-Holland
vreeswijk,348,Vreeswijk,cedarproject,Utrecht
oldekerk,36,Oldekerk,cedarproject,Groningen
verwolde,1386,Verwolde,cedarproject,Gelderland
lierop,1102,Lierop,cedarproject,Noord-Brabant
kijfhoek,1337,Kijfhoek,cedarproject,Zuid-Holland
bemmel,206,Bemmel,cedarproject,Gelderland
bemmel,1705,Lingewaard,cedarproject,Gelderland
